id,population,name
34024,40,Baquerín de Campos
34025,62,Bárcena de Campos
34027,1235,Barruelo de Santullán
34028,147,Báscones de Ojeda
34029,792,Becerril de Campos
34031,32,Belmonte de Campos
34032,43,Berzosilla
34033,18,Boada de Campos
34035,122,Boadilla de Rioseco
34034,123,Boadilla del Camino
34036,245,Brañosera
34037,296,Buenavista de Valdavia
34038,313,Bustillo de la Vega
34039,63,Bustillo del Páramo de Carrión
34041,94,Calahorra de Boedo
34042,340,Calzada de los Molinos
34045,78,Capillas
34046,44,Cardeñosa de Volpejera
34047,2150,Carrión de los Condes
34048,69,Castil de Vela
34049,387,Castrejón de la Peña
34050,235,Castrillo de Don Juan
34051,109,Castrillo de Onielo
34052,192,Castrillo de Villavega
34053,226,Castromocho
34055,287,Cervatos de la Cueza
34056,2399,Cervera de Pisuerga
34057,503,Cevico de la Torre
34058,202,Cevico Navero
34059,459,Cisneros
34060,142,Cobos de Cerrato
34061,112,Collazos de Boedo
34062,180,Congosto de Valdavia
34063,99,Cordovilla la Real
34066,62,Cubillas de Cerrato
34067,136,Dehesa de Montejo
34068,40,Dehesa de Romanos
34069,2697,Dueñas
34070,171,Espinosa de Cerrato
34071,195,Espinosa de Villagonzalo
34072,162,Frechilla
34073,194,Fresno del Río
34074,804,Frómista
34076,676,Fuentes de Nava
34077,423,Fuentes de Valdepero
34079,2177,Grijota
34080,6413,Guardo
34081,61,Guaza de Campos
34082,84,Hérmedes de Cerrato
34083,2118,Herrera de Pisuerga
34084,145,Herrera de Valdecañas
34086,107,Hontoria de Cerrato
34087,137,Hornillos de Cerrato
34088,286,Husillos
34089,171,Itero de la Vega
34091,137,Lagartos
34092,319,Lantadilla
34094,66,Ledigos
34903,226,Loma de Ucieza
34096,55,Lomas
34098,966,Magaz de Pisuerga
34099,75,Manquillos
34100,159,Mantinos
34101,40,Marcilla de Campos
34102,214,Mazariegos
34103,101,Mazuecos de Valdeginate
34104,265,Melgar de Yuso
34106,116,Meneses de Campos
34107,84,Micieces de Ojeda
34108,630,Monzón de Campos
34109,61,Moratinos
34110,99,Mudá
34112,50,Nogal de las Huertas
34113,38,Olea de Boedo
34114,203,Olmos de Ojeda
34116,60,Osornillo
34901,1266,Osorno la Mayor
34120,79137,Palencia
34121,207,Palenzuela
34122,99,Páramo de Boedo
34123,1932,Paredes de Nava
34124,62,Payo de Ojeda
34125,92,Pedraza de Campos
34126,342,Pedrosa de la Vega
34127,97,Perales
34904,340,"Pernía, La"
34129,189,Pino del Río
34130,228,Piña de Campos
34131,61,Población de Arroyo
34132,137,Población de Campos
34133,120,Población de Cerrato
34134,54,Polentinos
34135,463,Pomar de Valdivia
34136,215,Poza de la Vega
34137,28,Pozo de Urama
34139,191,Prádanos de Ojeda
34140,108,"Puebla de Valdavia, La"
34141,270,Quintana del Puente
34143,185,Quintanilla de Onsoña
34146,51,Reinoso de Cerrato
34147,201,Renedo de la Vega
34149,21,Requena de Campos
34151,171,Respenda de la Peña
34152,161,Revenga de Campos
34154,76,Revilla de Collazos
34155,154,Ribas de Campos
34156,57,Riberos de la Cueza
34157,3104,Saldaña
34158,335,Salinas de Pisuerga
34159,449,San Cebrián de Campos
34160,156,San Cebrián de Mudá
34161,23,San Cristóbal de Boedo
34163,50,San Mamés de Campos
34165,68,San Román de la Cuba
34167,123,Santa Cecilia del Alcor
34168,56,Santa Cruz de Boedo
34169,480,Santervás de la Vega
34170,65,Santibáñez de Ecla
34171,1082,Santibáñez de la Peña
34174,218,Santoyo
34175,99,"Serna, La"
34177,193,Soto de Cerrato
34176,162,Sotobañado y Priorato
34178,128,Tabanera de Cerrato
34179,28,Tabanera de Valdavia
34180,72,Támara de Campos
34181,515,Tariego de Cerrato
34182,1006,Torquemada
34184,57,Torremormojón
34185,61,Triollo
34186,50,Valbuena de Pisuerga
34189,67,Valdeolmillos
34190,55,Valderrábano
34192,103,Valde-Ucieza
34196,91,Valle de Cerrato
34902,188,Valle del Retortillo
34199,1369,Velilla del Río Carrión
34023,6453,Venta de Baños
34201,203,Vertavillo
34093,105,"Vid de Ojeda, La"
34202,31,Villabasta de Valdavia
34204,48,Villacidaler
34205,61,Villaconancio
34206,1008,Villada
34208,54,Villaeles de Valdavia
34210,108,Villahán
34211,199,Villaherreros
34213,61,Villalaco
34214,198,Villalba de Guardo
34215,172,Villalcázar de Sirga
34216,69,Villalcón
34217,1613,Villalobón
34218,562,Villaluenga de la Vega
34220,176,Villamartín de Campos
34221,183,Villamediana
34222,126,Villameriel
34223,252,Villamoronta
34224,47,Villamuera de la Cueza
34225,6427,Villamuriel de Cerrato
34227,79,Villanueva del Rebollar
34228,94,Villanuño de Valdavia
34229,69,Villaprovedo
34230,20,Villarmentero de Campos
34231,211,Villarrabé
34232,840,Villarramiel
34233,135,Villasarracino
34234,75,Villasila de Valdavia
34236,164,Villaturde
34237,681,Villaumbrales
34238,387,Villaviudas
34240,93,Villerías de Campos
34241,18,Villodre
34242,118,Villodrigo
34243,365,Villoldo
34245,335,Villota del Páramo
34246,74,Villovieco
35001,5558,Agaete
35002,30742,Agüimes
35020,7741,"Aldea de San Nicolás, La"
35003,10834,Antigua
35004,58537,Arrecife
35005,1136,Artenara
35006,37299,Arucas
35007,714,Betancuria
35008,7465,Firgas
35009,24296,Gáldar
35010,4767,Haría
35011,30340,Ingenio
35012,21049,Mogán
35013,7821,Moya
35014,24508,"Oliva, La"
35015,19394,Pájara
35016,378998,"Palmas de Gran Canaria, Las"
35017,38126,Puerto del Rosario
35018,18151,San Bartolomé
35019,53829,San Bartolomé de Tirajana
35021,18437,Santa Brígida
35022,69178,Santa Lucía de Tirajana
35023,13970,Santa María de Guía de Gran Canaria
35024,21724,Teguise
35025,1967,Tejeda
35026,102164,Telde
35027,12489,Teror
35028,20037,Tías
35029,5924,Tinajo
35030,13945,Tuineje
35032,3861,Valleseco
35031,9227,Valsequillo de Gran Canaria
35033,7628,Vega de San Mateo
35034,15944,Yaiza
36020,2507,Agolada
36001,2770,Arbo
36003,12119,Baiona
36002,3746,Barro
36004,12189,Bueu
36005,9830,Caldas de Reis
36006,13977,Cambados
36007,1894,Campo Lameiro
36008,26584,Cangas
36009,5234,"Cañiza, A"
36010,3376,Catoira
36011,1781,Cerdedo
36012,4290,Cotobade
36013,2528,Covelo
36014,2131,Crecente
36015,4794,Cuntis
36016,1107,Dozón
36017,20891,"Estrada, A"
36018,3621,Forcarei
36019,1748,Fornelos de Montes
36021,14192,Gondomar
36022,10758,"Grove, O"
36023,10133,"Guarda, A"
36901,4909,"Illa de Arousa, A"
36024,20044,Lalín
36025,2587,"Lama, A"
36026,24878,Marín
36027,5341,Meaño
36028,4844,Meis
36029,19458,Moaña
36030,4647,Mondariz
36031,614,Mondariz-Balneario
36032,4313,Moraña
36033,15240,Mos
36034,4038,"Neves, As"
36035,17593,Nigrán
36036,3002,Oia
36037,3004,Pazos de Borbén
36041,16901,Poio
36043,5573,Ponte Caldelas
36042,22963,Ponteareas
36044,3040,Pontecesures
36038,82549,Pontevedra
36039,19567,"Porriño, O"
36040,3056,Portas
36045,29563,Redondela
36046,5105,Ribadumia
36047,2644,Rodeiro
36048,6349,"Rosal, O"
36049,8914,Salceda de Caselas
36050,9566,Salvaterra de Miño
36051,17314,Sanxenxo
36052,8734,Silleda
36053,7251,Soutomaior
36054,13548,Tomiño
36055,16966,Tui
36056,6047,Valga
36057,292817,Vigo
36059,5435,Vila de Cruces
36058,6043,Vilaboa
36060,37283,Vilagarcía de Arousa
36061,10406,Vilanova de Arousa
26001,249,Ábalos
26002,1103,Agoncillo
26003,498,Aguilar del Río Alhama
26004,65,Ajamil de Cameros
26005,3319,Albelda de Iregua
26006,2426,Alberite
26007,695,Alcanadre
26008,2744,Aldeanueva de Ebro
26009,507,Alesanco
26010,115,Alesón
26011,9553,Alfaro
26012,26,Almarza de Cameros
26013,456,Anguciana
26014,537,Anguiano
26015,244,Arenzana de Abajo
26016,29,Arenzana de Arriba
26017,467,Arnedillo
26018,14609,Arnedo
26019,484,Arrúbal
26020,815,Ausejo
26021,4473,Autol
26022,200,Azofra
26023,532,Badarán
26024,268,Bañares
26026,1620,Baños de Río Tobía
26025,91,Baños de Rioja
26027,170,Berceo
26028,149,Bergasa
26029,38,Bergasillas Bajera
26030,22,Bezares
26031,116,Bobadilla
26032,52,Brieva de Cameros
26033,203,Briñas
26034,807,Briones
26035,16,Cabezón de Cameros
26036,23827,Calahorra
26037,155,Camprovín
26038,91,Canales de la Sierra
26039,41,Canillas de Río Tuerto
26040,102,Cañas
26041,161,Cárdenas
26042,1193,Casalarreina
26043,448,Castañares de Rioja
26044,59,Castroviejo
26045,12,Cellorigo
26046,2013,Cenicero
26047,2406,Cervera del Río Alhama
26048,25,Cidamón
26049,207,Cihuri
26050,131,Cirueña
26051,294,Clavijo
26052,162,Cordovín
26053,249,Corera
26054,349,Cornago
26055,43,Corporales
26056,506,Cuzcurrita de Río Tirón
26057,50,Daroca de Rioja
26058,178,Enciso
26059,1501,Entrena
26060,90,Estollo
26061,2069,Ezcaray
26062,96,Foncea
26063,146,Fonzaleche
26064,3108,Fuenmayor
26065,47,Galbárruli
26066,340,Galilea
26067,24,Gallinero de Cameros
26068,114,Gimileo
26069,275,Grañón
26070,201,Grávalos
26071,11324,Haro
26072,321,Herce
26073,110,Herramélluri
26074,119,Hervías
26075,443,Hormilla
26076,147,Hormilleja
26077,23,Hornillos de Cameros
26078,91,Hornos de Moncalvillo
26079,845,Huércanos
26080,603,Igea
26081,17,Jalón de Cameros
26082,125,Laguna de Cameros
26083,309,Lagunilla del Jubera
26084,9620,Lardero
26086,16,Ledesma de la Cogolla
26087,257,Leiva
26088,39,Leza de Río Leza
26089,150876,Logroño
26091,169,Lumbreras
26092,115,Manjarrés
26093,66,Mansilla de la Sierra
26094,83,Manzanares de Rioja
26095,101,Matute
26096,309,Medrano
26098,105,Munilla
26099,1683,Murillo de Río Leza
26100,51,Muro de Aguas
26101,45,Muro en Cameros
26102,8144,Nájera
26103,960,Nalda
26104,14,Navajún
26105,2919,Navarrete
26106,96,Nestares
26107,92,Nieva de Cameros
26109,92,Ochánduri
26108,280,Ocón
26110,168,Ojacastro
26111,279,Ollauri
26112,245,Ortigosa de Cameros
26113,35,Pazuengos
26114,81,Pedroso
26115,19,Pinillos
26117,3919,Pradejón
26118,60,Pradillo
26119,234,Préjano
26120,1992,Quel
26121,28,Rabanera
26122,143,"Rasillo de Cameros, El"
26123,140,"Redal, El"
26124,1003,Ribafrecha
26125,3763,Rincón de Soto
26126,31,Robres del Castillo
26127,250,Rodezno
26128,126,Sajazarra
26129,1166,San Asensio
26130,240,San Millán de la Cogolla
26131,36,San Millán de Yécora
26132,139,San Román de Cameros
26139,59,San Torcuato
26142,1008,San Vicente de la Sonsierra
26134,101,Santa Coloma
26135,169,Santa Engracia del Jubera
26136,115,Santa Eulalia Bajera
26138,6369,Santo Domingo de la Calzada
26140,290,Santurde de Rioja
26141,118,Santurdejo
26143,278,Sojuela
26144,226,Sorzano
26145,297,Sotés
26146,101,Soto en Cameros
26147,34,Terroba
26148,201,Tirgo
26149,57,Tobía
26150,145,Tormantos
26153,13,Torre en Cameros
26151,519,Torrecilla en Cameros
26152,36,Torrecilla sobre Alesanco
26154,12,Torremontalbo
26155,176,Treviana
26157,374,Tricio
26158,336,Tudelilla
26160,962,Uruñuela
26161,7,Valdemadera
26162,137,Valgañón
26163,176,Ventosa
26164,59,Ventrosa
26165,430,Viguera
26166,119,Villalba de Rioja
26167,63,Villalobar de Rioja
26168,7696,Villamediana de Iregua
26169,69,Villanueva de Cameros
26170,623,"Villar de Arnedo, El"
26171,184,Villar de Torre
26172,31,Villarejo
26173,5,Villarroya
26174,151,Villarta-Quintana
26175,52,Villavelayo
26176,57,Villaverde de Rioja
26177,333,Villoslada de Cameros
26178,82,Viniegra de Abajo
26179,42,Viniegra de Arriba
26180,261,Zarratón
26181,14,Zarzosa
26183,90,Zorraquín
37001,202,Abusejo
37002,152,Agallas
37003,126,Ahigal de los Aceiteros
37004,40,Ahigal de Villarino
37005,83,"Alameda de Gardón, La"
37006,143,"Alamedilla, La"
37007,495,Alaraz
37008,5229,Alba de Tormes
37009,233,Alba de Yeltes
37010,1125,"Alberca, La"
37011,134,"Alberguería de Argañán, La"
37012,163,Alconada
37015,301,Aldea del Obispo
37013,121,Aldeacipreste
37014,1256,Aldeadávila de la Ribera
37016,696,Aldealengua
37017,284,Aldeanueva de Figueroa
37018,110,Aldeanueva de la Sierra
37019,152,Aldearrodrigo
37020,487,Aldearrubia
37021,82,Aldeaseca de Alba
37022,292,Aldeaseca de la Frontera
37023,1828,Aldeatejada
37024,104,Aldeavieja de Tormes
37025,284,Aldehuela de la Bóveda
37026,208,Aldehuela de Yeltes
37027,249,Almenara de Tormes
37028,166,Almendra
37029,222,Anaya de Alba
37030,93,Añover de Tormes
37031,392,Arabayona de Mógica
37032,645,Arapiles
37033,113,Arcediano
37034,93,"Arco, El"
37035,238,Armenteros
37037,120,"Atalaya, La"
37038,869,Babilafuente
37039,316,Bañobárez
37040,407,Barbadillo
37041,78,Barbalos
37042,48,Barceo
37044,483,Barruecopardo
37045,24,"Bastida, La"
37046,13403,Béjar
37047,223,Beleña
37049,143,Bermellar
37050,68,Berrocal de Huebra
37051,91,Berrocal de Salvatierra
37052,297,Boada
37054,293,"Bodón, El"
37055,141,Bogajo
37056,55,"Bouza, La"
37057,245,Bóveda del Río Almar
37058,58,Brincones
37059,133,Buenamadre
37060,270,Buenavista
37061,248,"Cabaco, El"
37063,70,"Cabeza de Béjar, La"
37065,338,Cabeza del Caballo
37062,87,Cabezabellosa de la Calzada
37067,4205,Cabrerizos
37068,398,Cabrillas
37069,1143,Calvarrasa de Abajo
37070,604,Calvarrasa de Arriba
37071,86,"Calzada de Béjar, La"
37072,174,Calzada de Don Diego
37073,660,Calzada de Valdunciel
37074,169,Campillo de Azaba
37077,274,"Campo de Peñaranda, El"
37078,934,Candelario
37079,77,Canillas de Abajo
37080,263,Cantagallo
37081,1019,Cantalapiedra
37082,927,Cantalpino
37083,204,Cantaracillo
37085,6790,Carbajosa de la Sagrada
37086,101,Carpio de Azaba
37087,1117,Carrascal de Barregas
37088,222,Carrascal del Obispo
37089,69,Casafranca
37090,55,"Casas del Conde, Las"
37091,183,Casillas de Flores
37092,2419,Castellanos de Moriscos
37185,675,Castellanos de Villiquera
37096,227,Castillejo de Martín Viejo
37097,39,Castraz
37098,349,Cepeda
37099,75,Cereceda de la Sierra
37100,80,Cerezal de Peñahorcada
37101,170,Cerralbo
37102,442,"Cerro, El"
37103,518,Cespedosa de Tormes
37114,84,Chagarcía Medianero
37104,25,Cilleros de la Bastida
37106,278,Cipérez
37107,12896,Ciudad Rodrigo
37108,99,Coca de Alba
37109,193,Colmenar de Montemayor
37110,129,Cordovilla
37112,170,Cristóbal
37113,463,"Cubo de Don Sancho, El"
37115,139,Dios le Guarde
37116,68,Doñinos de Ledesma
37117,1996,Doñinos de Salamanca
37118,134,Ejeme
37120,111,Encina de San Silvestre
37119,112,"Encina, La"
37121,666,Encinas de Abajo
37122,242,Encinas de Arriba
37123,184,Encinasola de los Comendadores
37124,233,Endrinal
37125,246,Escurial de la Sierra
37126,32,Espadaña
37127,245,Espeja
37128,284,Espino de la Orbada
37129,282,Florida de Liébana
37130,189,Forfoleda
37131,208,Frades de la Sierra
37132,377,"Fregeneda, La"
37133,107,Fresnedoso
37134,245,Fresno Alhándiga
37135,1358,"Fuente de San Esteban, La"
37136,687,Fuenteguinaldo
37137,108,Fuenteliante
37138,243,Fuenterroble de Salvatierra
37139,250,Fuentes de Béjar
37140,1058,Fuentes de Oñoro
37141,166,Gajates
37142,693,Galindo y Perahuy
37143,443,Galinduste
37144,405,Galisancho
37145,293,Gallegos de Argañán
37146,131,Gallegos de Solmirón
37147,196,Garcibuey
37148,480,Garcihernández
37149,69,Garcirrey
37150,41,Gejuelo del Barro
37151,155,Golpejas
37152,458,Gomecello
37154,150,Guadramiro
37155,77,Guijo de Ávila
37156,5630,Guijuelo
37157,82,Herguijuela de Ciudad Rodrigo
37158,272,Herguijuela de la Sierra
37159,91,Herguijuela del Campo
37160,699,Hinojosa de Duero
37161,154,Horcajo de Montemayor
37162,207,Horcajo Medianero
37163,42,"Hoya, La"
37164,305,Huerta
37165,36,Iruelos
37166,235,Ituero de Azaba
37167,174,Juzbado
37168,496,Lagunilla
37169,190,Larrodrigo
37170,1767,Ledesma
37171,510,Ledrada
37172,990,Linares de Riofrío
37173,1697,Lumbrales
37175,453,Machacón
37174,1149,Macotera
37176,153,Madroñal
37177,287,"Maíllo, El"
37178,99,Malpartida
37179,225,Mancera de Abajo
37180,74,"Manzano, El"
37181,302,Martiago
37183,436,Martín de Yeltes
37182,82,Martinamor
37184,325,Masueco
37186,110,"Mata de Ledesma, La"
37187,654,Matilla de los Caños del Río
37188,190,"Maya, La"
37189,124,Membribe de la Sierra
37190,226,Mieza
37191,123,"Milano, El"
37192,419,Miranda de Azán
37193,426,Miranda del Castañar
37194,309,Mogarraz
37195,52,Molinillo
37196,81,Monforte de la Sierra
37197,90,Monleón
37198,236,Monleras
37199,148,Monsagro
37200,207,Montejo
37201,296,Montemayor del Río
37202,1353,Monterrubio de Armuña
37203,169,Monterrubio de la Sierra
37204,274,Morasverdes
37205,254,Morille
37206,102,Moríñigo
37207,358,Moriscos
37208,80,Moronta
37209,502,Mozárbez
37211,238,Narros de Matalayegua
37213,99,Nava de Béjar
37214,142,Nava de Francia
37215,163,Nava de Sotrobal
37212,106,Navacarros
37216,336,Navales
37217,66,Navalmoral de Béjar
37218,70,Navamorales
37219,185,Navarredonda de la Rinconada
37221,470,Navasfrías
37222,97,Negrilla de Palencia
37223,111,Olmedo de Camaces
37224,224,"Orbada, La"
37225,116,Pajares de la Laguna
37226,163,Palacios del Arzobispo
37228,382,Palaciosrubios
37229,156,Palencia de Negrilla
37230,268,Parada de Arriba
37231,270,Parada de Rubiales
37232,410,Paradinas de San Juan
37233,64,Pastores
37234,375,"Payo, El"
37235,248,Pedraza de Alba
37236,142,Pedrosillo de Alba
37237,384,Pedrosillo de los Aires
37238,136,Pedrosillo el Ralo
37239,238,"Pedroso de la Armuña, El"
37240,1151,Pelabravo
37241,165,Pelarrodríguez
37242,98,Pelayos
37243,103,"Peña, La"
37244,149,Peñacaballera
37245,370,Peñaparda
37246,6471,Peñaranda de Bracamonte
37247,210,Peñarandilla
37248,165,Peralejos de Abajo
37249,43,Peralejos de Arriba
37250,377,Pereña de la Ribera
37251,131,Peromingo
37252,107,Pinedas
37253,157,"Pino de Tormes, El"
37254,196,Pitiegua
37255,50,Pizarral
37256,242,Poveda de las Cintas
37257,51,Pozos de Hinojo
37258,201,Puebla de Azaba
37259,44,Puebla de San Medel
37260,151,Puebla de Yeltes
37261,236,Puente del Congosto
37262,84,Puertas
37263,380,Puerto de Béjar
37264,64,Puerto Seguro
37265,238,Rágama
37266,94,"Redonda, La"
37267,216,Retortillo
37268,120,"Rinconada de la Sierra, La"
37269,513,Robleda
37270,209,Robliza de Cojos
37271,388,Rollán
37272,152,Saelices el Chico
37273,112,"Sagrada, La"
37303,196,"Sahugo, El"
37274,144949,Salamanca
37275,119,Saldeana
37276,147,Salmoral
37277,78,Salvatierra de Tormes
37278,958,San Cristóbal de la Cuesta
37284,340,San Esteban de la Sierra
37285,442,San Felices de los Gallegos
37286,228,San Martín del Castañar
37287,338,San Miguel de Valero
37036,62,San Miguel del Robledo
37288,306,San Morales
37289,253,San Muñoz
37291,307,San Pedro de Rozados
37290,147,San Pedro del Valle
37292,99,San Pelayo de Guareña
37280,78,Sanchón de la Ribera
37281,40,Sanchón de la Sagrada
37282,227,Sanchotello
37279,854,Sancti-Spíritus
37283,132,Sando
37293,119,Santa María de Sando
37294,14939,Santa Marta de Tormes
37296,353,Santiago de la Puebla
37297,493,Santibáñez de Béjar
37298,184,Santibáñez de la Sierra
37299,250,Santiz
37300,639,"Santos, Los"
37301,82,Sardón de los Frailes
37302,308,Saucelle
37304,181,Sepulcro-Hilario
37305,237,Sequeros
37306,275,Serradilla del Arroyo
37307,172,Serradilla del Llano
37309,48,"Sierpe, La"
37310,204,Sieteiglesias de Tormes
37311,242,Sobradillo
37312,263,Sorihuela
37313,596,Sotoserrano
37314,111,Tabera de Abajo
37315,96,"Tala, La"
37316,826,Tamames
37317,330,Tarazona de Guareña
37318,221,Tardáguila
37319,120,"Tejado, El"
37320,99,Tejeda y Segoyuela
37321,160,Tenebrón
37322,3089,Terradillos
37323,554,Topas
37324,377,Tordillos
37325,88,"Tornadizo, El"
37327,196,Torresmenudas
37328,220,Trabanca
37329,44,Tremedal de Tormes
37330,363,Valdecarros
37331,229,Valdefuentes de Sangusín
37332,83,Valdehijaderos
37333,242,Valdelacasa
37334,81,Valdelageve
37335,443,Valdelosa
37336,61,Valdemierque
37337,151,Valderrodrigo
37338,95,Valdunciel
37339,317,Valero
37343,67,Vallejera de Riofrío
37340,146,Valsalabroso
37341,76,Valverde de Valdelacasa
37342,290,Valverdón
37344,264,Vecinos
37345,180,Vega de Tirados
37346,297,"Veguillas, Las"
37347,557,"Vellés, La"
37348,121,Ventosa del Río Almar
37349,117,"Vídola, La"
37351,293,Villaflores
37352,222,Villagonzalo de Tormes
37353,138,Villalba de los Llanos
37354,7047,Villamayor
37355,177,Villanueva del Conde
37356,89,Villar de Argañán
37357,289,Villar de Ciervo
37358,202,Villar de Gallimazo
37359,198,Villar de la Yegua
37360,249,Villar de Peralonso
37361,88,Villar de Samaniego
37362,6266,Villares de la Reina
37363,128,Villares de Yeltes
37364,869,Villarino de los Aires
37365,195,Villarmayor
37366,41,Villarmuerto
37367,208,Villasbuenas
37368,17,Villasdardo
37369,143,Villaseco de los Gamitos
37370,350,Villaseco de los Reyes
37371,289,Villasrubias
37372,149,Villaverde de Guareña
37373,838,Villavieja de Yeltes
37374,1389,Villoria
37375,819,Villoruela
37350,444,Vilvestre
37376,2634,Vitigudino
37377,261,Yecla de Yeltes
37378,105,Zamarra
37379,201,Zamayón
37380,55,Zarapicos
37381,156,"Zarza de Pumareda, La"
37382,183,Zorita de la Frontera
38001,47316,Adeje
38002,1074,Agulo
38003,1971,Alajeró
38004,5458,Arafo
38005,7423,Arico
38006,79172,Arona
38007,1886,Barlovento
38008,7086,Breña Alta
38009,5377,Breña Baja
38010,4832,Buenavista del Norte
38011,26746,Candelaria
38012,2783,Fasnia
38013,3959,Frontera
38014,1705,Fuencaliente de la Palma
38015,4916,Garachico
38016,1607,Garafía
38017,45332,Granadilla de Abona
38018,5423,"Guancha, La"
38019,20460,Guía de Isora
38020,19000,Güímar
38021,1924,Hermigua
38022,22606,Icod de los Vinos
38024,20043,"Llanos de Aridane, Los"
38025,8772,"Matanza de Acentejo, La"
38026,41294,"Orotava, La"
